restaurant_id,category,name,description,price
63,Combinations,"One Beef, One Cheese Enchilada, Mexican Rice, and Fried Beans","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",10.8 USD
63,Combinations,"One Beef Enchilada, One Taco, Mexican Rice, and Fried Beans","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",10.8 USD
63,Combinations,"One Enchilada, One Chile Relleno, Mexican Rice, and Fried Beans","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",10.8 USD
63,Combinations,"One Enchilada, One Tamal, Mexican Rice, and Fried Beans","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",10.8 USD
63,Combinations,"One Burrito, One Chile Relleno, and One Enchilada","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",10.8 USD
63,Combinations,"Two Beef Tacos, Mexican Rice, and Fried Beans","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",10.8 USD
63,Combinations,"One Beef Burrito, One Taco, and One Enchilada","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",10.8 USD
63,Combinations,"One Chalupa, One Chile Relleno, and Fried Beans","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",10.8 USD
63,Combinations,"One Beef Burrito, One Chile Relleno, and Fried Beans","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",10.8 USD
63,Combinations,"One Burrito, One Enchilada, and One Tamal","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",10.8 USD
63,Combinations,"One Chalupa, One Beef Taco, and One Tostada","Comes with nacho cheese and beef. There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",10.8 USD
63,Combinations,"One Chalupa, One Chile Relleno, and One Enchilada","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",11.4 USD
63,Combinations,"One Chile Relleno, One Taco, and One Chalupa","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",11.4 USD
63,Combinations,"One Burrito, One Taco, Mexican Rice, and Fried Beans","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",11.4 USD
63,Combinations,"One Tostaguac, One Enchilada, and Fried Beans","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",11.4 USD
63,Combinations,"One Taco, One Chile Relleno, and One Burrito","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",11.4 USD
63,Combinations,"One Chalupa, One Burrito, and One Taco","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",11.4 USD
63,Combinations,"One Tostaguac, One Chile Relleno, and One Taco","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",11.4 USD
63,Combinations,"One Burrito, One Chile Relleno, and Mexican Rice","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",11.4 USD
63,Combinations,"One Chalupa, One Burrito, and Fried Beans","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",11.4 USD
63,Combinations,"One Burrito, One Enchilada, and One Chalupa","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",11.4 USD
63,Combinations,"One Burrito, One Enchilada, Mexican Rice, and Fried Beans","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",11.4 USD
63,Combinations,"One Chile Relleno, One Taco, Mexican Rice, and Fried Beans","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",11.4 USD
63,Combinations,"One Chalupa, One Tamal, and One Chile Relleno","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",11.4 USD
63,Combinations,"One Chalupa, One Taco, Mexican Rice, and Fried Beans","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",11.4 USD
63,Combinations,"One Tostaguac, One Tamal and One Taco","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",11.4 USD
63,Combinations,"One Cheese Quesadilla, One Flauta, and One Chile Relleno","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",11.4 USD
63,Combinations,"One Quesadilla, Rice, and Beans","There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",11.4 USD
63,Soups Salads,Sopa de Pollo,"Chicken soup with Mexican rice and vegetables. We use 100% vegetable oil. There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",10.2 USD
63,Soups Salads,Taco Salad with Grilled Chicken,"We use 100% vegetable oil. There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",10.8 USD
63,Soups Salads,Taco Salad,"Crispy flour tortilla with ground beef fried beans, lettuce, tomatoes, cheese sour cream, and guacamole. We use 100% vegetable oil. There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",10.2 USD
63,Soups Salads,Azteca Salad,"Chunks of steak or grilled chicken served on a bed of lettuce, tomatoes, bell peppers, onions, and avocado. We use 100% vegetable oil. There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",13.8 USD
63,Soups Salads,Fajita Taco Salad,"There is some risk of illness if you eat raw or undercooked meat, eggs, fish, and poultry if you have chronic problems with your liver, immune system, or other medical conditions you have an increased risk of serious illness.",12.0 USD
63,Soups Salads,Tossed Salad,We use 100% vegetable oil.,4.8 USD
63,Soups Salads,Guacamole Salad,We use 100% vegetable oil.,4.8 USD
63,Soups Salads,Veggie Taco Salad,"Served with beans, lettuce, sour cream, guacamole, and grilled vegetables. We use 100% vegetable oil.",10.8 USD
63,Vegetarian Dinners,"One Bean Burrito, One Cheese Enchilada, and Mexican Rice",,10.8 USD
63,Vegetarian Dinners,"One Chalupa, One Bean Burrito, and One Quesadilla",,11.4 USD
63,Vegetarian Dinners,"One Bean Burrito with Nacho Cheese, and One Chalupa",,10.8 USD
63,Vegetarian Dinners,One Potato Burrito and One Potato Enchilada,"Enchilada topped with lettuce, tomato, sauce, and sour cream.",10.2 USD
63,Desserts,Sopapillas,Fried flour tortilla with honey and butter.,3.3 USD
63,Desserts,Flan,Mexican custard.,5.4 USD
63,Desserts,Fried Ice Cream,,5.4 USD
63,Desserts,Churritos,,3.3 USD
63,Children's Plates,"One Taco, Mexican Rice, and Fried Beans",,5.4 USD
63,Children's Plates,"Enchilada, Mexican Rice, and Fried Beans",,5.4 USD
63,Children's Plates,One Burrito and Mexican Rice,,6.6 USD
63,Children's Plates,Cheese Quesadilla and Mexican Rice,,6.0 USD
63,Children's Plates,Hamburger and Fries,,6.0 USD
63,Children's Plates,Chicken Fingers and Fries,,6.0 USD
63,Beverages,Soda,,2.82 USD
63,Beverages,Iced Tea,,2.82 USD
63,Beverages,Sweetened Iced Tea,,2.82 USD
63,Beverages,Coffee,,4.02 USD
63,Beverages,Milk,,4.02 USD
63,Beverages,Orange Juice,,4.02 USD
63,Beverages,Aguas Frescas,,3.3 USD
64,Picked for you,Sesame Chicken,With fried rice and egg roll.,11.7 USD
64,Picked for you,Honey Chicken,With fried rice and egg roll.,11.7 USD
64,Picked for you,Sweet and Sour Chicken,With white rice.,13.0 USD
64,Picked for you,General Tso's Chicken,With fried rice and egg roll.,11.7 USD
64,Picked for you,Chicken Lo Mein,,11.7 USD
64,Appetizers,Egg Roll,,1.75 USD
64,Appetizers,Crab Meat Rangoon (8 pcs),,6.82 USD
64,Appetizers,Shrimp Egg Roll,,1.95 USD
64,Appetizers,Vegetable Roll,,1.95 USD
64,Appetizers,Dumpling (8 pcs),,7.8 USD
64,Appetizers,Chicken Teriyaki,,7.15 USD
64,Appetizers,French Fries,,3.25 USD
64,Appetizers,Fried Wonton (8 pcs),,5.85 USD
64,Appetizers,Fried Chinese Donut (10 pcs),,4.88 USD
64,Appetizers,Chicken Fingers,,6.82 USD
64,Appetizers,Fried Shrimp (18 pcs),,8.45 USD
64,Soups,Wonton Soup,,3.84 USD
64,Soups,Egg Drop Soup,,3.84 USD
64,Soups,Hot and Sour Soup,,3.84 USD
64,Soups,Wonton Egg Drop Soup,,3.84 USD
64,Soups,Bean Curd Vegetable Soup,,3.84 USD
64,Soups,Chicken Noodle Soup,,3.84 USD
64,Soups,Chicken Rice Soup,,3.84 USD
64,Soups,Triple Delight Soup,,9.03 USD
64,Soups,Seafood Soup,,10.34 USD
64,Fried Rice,Roast Pork Fried Rice,,11.7 USD
64,Fried Rice,Chicken Fried Rice,,11.7 USD
64,Fried Rice,Beef Fried Rice,,11.7 USD
64,Fried Rice,Shrimp Fried Rice,,11.7 USD
64,Fried Rice,House Fried Rice,"Chicken, pork, and shrimp.",12.35 USD
64,Fried Rice,Vegetable Fried Rice,,11.7 USD
64,Fried Rice,Fried Rice,,7.15 USD
64,Lo Mein (Soft Noodles),House Special Lo Mein,,12.35 USD
64,Lo Mein (Soft Noodles),Roast Pork Lo Mein,,11.7 USD
64,Lo Mein (Soft Noodles),Chicken Lo Mein,,11.7 USD
64,Lo Mein (Soft Noodles),Vegetable Lo Mein,,11.7 USD
64,Lo Mein (Soft Noodles),Shrimp Lo Mein,,11.7 USD
64,Lo Mein (Soft Noodles),Beef Lo Mein,,11.7 USD
64,Chow Mein,Roast Pork Chow Mein,With white rice and crispy noodle.,11.05 USD
64,Chow Mein,White Meat Chicken Chow Mein,With white rice and crispy noodle.,11.05 USD
64,Chow Mein,Vegetable Chow Mein,With white rice and crispy noodle.,10.34 USD
64,Chow Mein,Shrimp Chow Mein,With white rice and crispy noodle.,11.64 USD
64,Chow Mein,Beef Chow Mein,With white rice and crispy noodle.,11.64 USD
64,Chow Mein,Crabmeat Chow Mein,With white rice and crispy noodle.,12.02 USD
64,Chow Mein,House Special Chow Mein,With white rice and crispy noodle.,12.02 USD
64,Chop Suey,Roast Pork Chop Suey,With white rice and crispy noodle.,11.05 USD
64,Chop Suey,White Meat Chicken Chop Suey,With white rice and crispy noodle.,11.05 USD
64,Chop Suey,Vegetable Chop Suey,With white rice and crispy noodle.,10.34 USD
64,Chop Suey,Shrimp Chop Suey,With white rice and crispy noodle.,11.64 USD
64,Chop Suey,Beef Chop Suey,With white rice and crispy noodle.,11.64 USD
64,Chop Suey,Crabmeat Chop Suey,With white rice and crispy noodle.,12.02 USD
64,Chop Suey,House Special Chop Suey,With white rice and crispy noodle.,12.02 USD
64,Chicken,Chicken with Broccoli,With white rice.,13.32 USD
64,Chicken,Honey Chicken,With white rice.,13.32 USD
64,Chicken,Chicken with Snow Peas,With white rice.,13.32 USD
64,Chicken,Chicken with Cashew Nuts,With white rice.,13.32 USD
64,Chicken,Chicken with Mixed Vegetables,With white rice.,13.32 USD
64,Chicken,Chicken with Mushroom,With white rice.,13.32 USD
64,Chicken,Chicken with Black Bean Sauce,With white rice.,13.32 USD
64,Chicken,Moo Goo Gal Pan,With white rice.,13.32 USD
64,Chicken,Kung Pao Chicken with Peanuts,With white rice.,13.32 USD
64,Chicken,Curry Chicken,With white rice.,13.32 USD
64,Chicken,Chicken with Garlic Sauce,With white rice.,13.32 USD
64,Chicken,Chicken Szechuan Sauce,With white rice.,13.32 USD
64,Chicken,Hunan Chicken,With white rice.,13.32 USD
64,Chicken,Mongolian Chicken,With white rice.,13.32 USD
64,Beef,Mongolian Beef,With white rice.,15.6 USD
64,Beef,Beef with Broccoli,With white rice.,15.6 USD
64,Beef,Beal with Snow Peas,With white rice.,15.6 USD
64,Beef,Pepper Steak with Onion,With white rice.,15.6 USD
64,Beef,Beef with Black Bean Sauce,With white rice.,15.6 USD
64,Beef,Beef with Mix Vegetable,With white rice.,15.6 USD
64,Beef,Beef with Mushroom,With white rice.,15.6 USD
64,Beef,Curry Beef,With white rice.,15.6 USD
64,Beef,Beef with Garlic Sauce,With white rice.,15.6 USD
64,Beef,Szechuan Beef,With white rice.,15.6 USD
64,Beef,Hunan Beef,With white rice.,15.6 USD
64,Seafood,Shrimp with Broccoli,With white rice.,15.6 USD
64,Seafood,Shrimp with Mix Vegetable,With white rice.,15.6 USD
64,Seafood,Shrimp with Lobster Sauce,With white rice.,15.6 USD
64,Seafood,Shrimp with Snow Peas,With white rice.,15.6 USD
64,Seafood,Shrimp with Black Bean Sauce,With white rice.,15.6 USD
64,Seafood,Shrimp with Cashew Nuts,With white rice.,15.6 USD
64,Seafood,Kung Pao Shrimp,With white rice.,15.6 USD
64,Seafood,Shrimp with Chinese Vegetable,With white rice.,15.6 USD
64,Seafood,Shrimp with Garlic Sauce,With white rice.,15.6 USD
64,Seafood,Curry Shrimp,With white rice.,15.6 USD
64,Seafood,Hunan Shrimp,With white rice.,15.6 USD
64,Pork,Roast Pork with Black Bean Sauce,With white rice.,13.0 USD
64,Pork,Roast Pork with Mushrooms,With white rice.,13.0 USD
64,Pork,Roast Pork with Broccoli,With white rice.,13.0 USD
64,Pork,Roast Pork with Mixed Vegetables,With white rice.,13.0 USD
64,Sweet and Sour,Sweet and Sour Chicken,With white rice.,13.0 USD
64,Sweet and Sour,Sweet and Sour Pork,With white rice.,13.0 USD
64,Sweet and Sour,Sweet and Sour Shrimp,With white rice.,15.6 USD
64,Sweet and Sour,Sweet and Sour Delight,With white rice.,15.6 USD
64,Egg Foo Young,Chicken Egg Foo Young,With white rice.,13.0 USD
64,Egg Foo Young,Vegetable Egg Foo Young,With white rice.,13.0 USD
64,Egg Foo Young,Roast Pork Egg Foo Young,With white rice.,13.0 USD
64,Egg Foo Young,Shrimp Egg Foo Young,With white rice.,13.0 USD
64,Egg Foo Young,Beef Egg Foo Young,With white rice.,13.0 USD
64,Egg Foo Young,Mushroom Egg Foo Young,With white rice.,13.0 USD
64,Egg Foo Young,House Special Egg Foo Young,With white rice.,13.0 USD
64,Hong Kong Style (Rice Noodles),Roast Pork Chow Mei Fun,,11.05 USD
64,Hong Kong Style (Rice Noodles),Chicken Chow Mei Fun,,11.05 USD
64,Hong Kong Style (Rice Noodles),Beef Chow Mei Fun,,11.38 USD
64,Hong Kong Style (Rice Noodles),Shrimp Chow Mei Fun,,11.38 USD
64,Hong Kong Style (Rice Noodles),House Special Chow Mei Fun,,13.0 USD
64,Hong Kong Style (Rice Noodles),Singapore Rice Noodle,With curry.,13.32 USD
64,Hong Kong Style (Rice Noodles),Vegetable Chow Mei Fun,,10.73 USD
64,Dinner Combination Platter,Sesame Chicken,With fried rice and egg roll.,11.7 USD
64,Dinner Combination Platter,Chicken with Broccoli,With fried rice and egg roll.,11.7 USD
64,Dinner Combination Platter,Honey Chicken,With fried rice and egg roll.,11.7 USD
64,Dinner Combination Platter,Chow Mein,With fried rice and egg roll.,11.7 USD
64,Dinner Combination Platter,Lo Mein,With fried rice and egg roll.,11.7 USD
64,Dinner Combination Platter,Egg Foo Young,With fried rice and egg roll.,11.7 USD
64,Dinner Combination Platter,General Tso's Chicken,With fried rice and egg roll.,11.7 USD
64,Dinner Combination Platter,Orange Chicken,With fried rice and egg roll.,11.7 USD
64,Dinner Combination Platter,Sweet and Sour,With fried rice and egg roll.,11.7 USD
64,Dinner Combination Platter,Moo Goo Gal Pan,With fried rice and egg roll.,9.0 USD
64,Dinner Combination Platter,Chicken with Mixed Vegetable,With fried rice and egg roll.,11.7 USD
64,Dinner Combination Platter,Cashew Chicken,With fried rice and egg roll.,11.7 USD
64,Dinner Combination Platter,Chicken with Garlic Sauce,With fried rice and egg roll.,11.7 USD
64,Dinner Combination Platter,Szechuan Chicken,With fried rice and egg roll.,11.7 USD
64,Dinner Combination Platter,Kung Pao Chicken,With fried rice and egg roll.,11.7 USD
64,Dinner Combination Platter,Hunan Beef,With fried rice and egg roll.,11.7 USD
64,Dinner Combination Platter,Beef with Garlic Sauce,With fried rice and egg roll.,11.7 USD
64,Dinner Combination Platter,Pepper Steak,With fried rice and egg roll.,11.7 USD
64,Dinner Combination Platter,Shrimp with Lobster Sauce,With fried rice and egg roll.,11.7 USD
64,Dinner Combination Platter,Kung Pao Shrimp,With fried rice and egg roll.,11.7 USD
64,Dinner Combination Platter,Shrimp with Mixed Vegetable,With fried rice and egg roll.,11.7 USD
64,Dinner Combination Platter,Shrimp with Garlic Sauce,With fried rice and egg roll.,11.7 USD
64,Dinner Combination Platter,Diced Chicken and Baby Shrimp,With fried rice and egg roll.,11.7 USD
64,Side Order,Fortune Cookies (6 pcs),,1.3 USD
64,Side Order,Fried Noodles,,0.65 USD
64,Side Order,White Rice,,2.6 USD
64,Chef's Special,General Tso's Chicken,Chicken lightly fried with golden sauce. With white rice.,13.32 USD
64,Chef's Special,Sesame Chicken,Chicken lightly fried with chief's special sauce with sesame seeds. With white rice.,13.32 USD
64,Chef's Special,Dragon and Phoenix,Stir-fried jumbo shrimp and general tso's chicken with Chinese vegetables. With white rice.,16.25 USD
64,Chef's Special,Sesame Beef,With white rice.,13.32 USD
64,Chef's Special,Orange Chicken,Chunks of chicken deep-fried with orange sauce. With white rice.,13.32 USD
64,Chef's Special,Orange Beef,With white rice.,15.93 USD
64,Chef's Special,Happy Family,"Beef, chicken, crabmeat, shrimp, and roast pork, mushroom, bamboo shoots, snow peas, and Chinese vegetable with special brown sauce. With white rice.",17.23 USD
64,Chef's Special,Subgun Wonton,"Shrimp, roast pork, chicken with mixed vegetable and crispy fired wonton. With white rice.",15.93 USD
64,Chef's Special,General Tso's Shrimp,Shrimp lightly fried with golden sauce. With white rice.,17.55 USD
64,Chef's Special,Seafood Delight,Shrimp and scallops with crabmeat in selected garden fresh vegetables. With white rice.,17.55 USD
64,Chef's Special,Triple Delight,"Shrimp, chicken, beef sauteed with mushroom, bamboo shoots, snow peas, Chinese vegetables, and broccoli. With white rice.",16.25 USD
64,Chef's Special,New House Special,"Fresh scallops, shrimp, chicken, broccoli, mushrooms, snow peas, carrot, and bamboo shoots served with brown sauce. With white rice.",16.83 USD
64,Chef's Special,Four Season,"Shrimp, chicken, beef and roast pork sauteed with mushrooms bamboo shoots snow peas and Chinese vegetable with chef special sauce. With white rice.",16.9 USD
64,Chef's Special,Beef with Scallop,With white rice.,18.2 USD
64,Chef's Special,Shrimp with Scallop,With white rice.,18.2 USD
64,Chef's Special,Shrimp and Beef Hunan,With white rice.,15.53 USD
64,Vegetable (Low Fat),Broccoli with Garlic Sauce,With white rice.,12.35 USD
64,Vegetable (Low Fat),Broccoli with Mushrooms,With white rice.,12.35 USD
64,Vegetable (Low Fat),Buddha's Delight,Sauteed mixed vegs.With white rice.,12.35 USD
64,Vegetable (Low Fat),Bean Curd with Black Bean Sauce,With white rice.,12.35 USD
64,Vegetable (Low Fat),Bean Curd with Broccoli,With white rice.,12.35 USD
64,Vegetable (Low Fat),General Tso's Bean Curd,With white rice.,12.35 USD
64,Vegetable (Low Fat),Bean Curd Szechuan Style,With white rice.,12.35 USD
64,Vegetable (Low Fat),Ma po To Fu,With white rice.,12.35 USD
64,Wings,Lemon Pepper Wings with Fried Rice,,9.69 USD
64,Wings,Wings with General Tso's Sauce,,9.69 USD
64,Wings,Wings with Honey Sauce with Fried Rice,,9.69 USD
64,Wings,Buffalo Wings with Fried Rice,,9.69 USD
64,Wings,Plain Wings with Fried Rice,,9.69 USD
64,Diet Menu,Steam Broccoli,Served with white rice and garlic sauce on the side. Orders are steam without salt and oil.,11.38 USD
64,Diet Menu,Steam Mixed Vegetables,Served with white rice and garlic sauce on the side. Orders are steam without salt and oil.,11.38 USD
64,Diet Menu,"Steam Broccoli, Snow Peas, and Mushroom",Served with white rice and garlic sauce on the side. Orders are steam without salt and oil.,11.38 USD
64,Diet Menu,Steam White Meat Chicken with Broccoli,Served with white rice and garlic sauce on the side. Orders are steam without salt and oil.,12.68 USD
64,Diet Menu,Steam Chicken with Mixed Vegetables,Served with white rice and garlic sauce on the side. Orders are steam without salt and oil.,12.68 USD
64,Diet Menu,Steam Bean Curd with Broccoli,Served with white rice and garlic sauce on the side. Orders are steam without salt and oil.,11.7 USD
64,Diet Menu,Steam Shrimp with Broccoli,Served with white rice and garlic sauce on the side. Orders are steam without salt and oil.,14.63 USD
64,Diet Menu,Steam Triple Delight,Served with white rice and garlic sauce on the side. Orders are steam without salt and oil.,14.63 USD
64,Diet Menu,Steam White Meat Chicken,Served with white rice and garlic sauce on the side. Orders are steam without salt and oil.,13.98 USD
65,Picked for you,Paneer Biryani,,16.23 USD
65,Picked for you,Temper Boneless Biryani,,16.23 USD
65,Picked for you,Boneless Chicken Biryani,,14.98 USD
65,Picked for you,Temper Chicken Dum Biryani,,16.23 USD
65,Picked for you,Avakai Chicken Dum Biryani,,16.23 USD
65,Non-veg Appetizers,Karampodi chicken,,11.23 USD
65,Non-veg Appetizers,Chicken 65,,11.23 USD
65,Non-veg Appetizers,Chicken Manchuria,,11.23 USD
65,Non-veg Appetizers,Chilli Chicken,,11.23 USD
65,Veg Appetizers,Veg Samosa (2 pcs),,6.23 USD
65,Veg Appetizers,Corn Manchuria,,11.23 USD
65,Veg Appetizers,Chilli Corn,,11.23 USD
65,Biryani Bowl Exclusive,Chicken Dum Biryani,,12.48 USD
65,Biryani Bowl Exclusive,Boneless Chicken Biryani,,14.98 USD
65,Biryani Bowl Exclusive,Temper Chicken Dum Biryani,,16.23 USD
65,Biryani Bowl Exclusive,Avakai Chicken Dum Biryani,,16.23 USD
65,Biryani Bowl Exclusive,Ulavacharu Chicken Dum Biryani,,16.23 USD
65,Biryani Bowl Exclusive,Gongura Chicken Dum Biryani,,16.23 USD
65,Biryani Bowl Exclusive,Avakai Boneless Biryani,,16.23 USD
65,Biryani Bowl Exclusive,Temper Boneless Biryani,,16.23 USD
65,Biryani Bowl Exclusive,Ulavacharu Bonless Biryani,,16.23 USD
65,Biryani Bowl Exclusive,Gongura Boneless Biryani,,16.23 USD
65,Biryani Bowl Exclusive,Paneer Biryani,,16.23 USD
65,Biryani Bowl Exclusive,Veg Biryani,,11.23 USD
65,Sides,Salan,,1.23 USD
65,Sides,Raita (8 oz),,2.48 USD
65,Drinks,Mango Lassi,,4.98 USD
65,Drinks,Sprite,,1.86 USD
65,Drinks,Coke,,1.86 USD
65,Drinks,Diet Coke,,1.86 USD
66,Picked for you,Gyro Sandwich,Wrapped in pita bread or on gyro bread.,7.99 USD
66,Picked for you,Lamb Chops (3 pcs),"Very tender meat, marinated and charbroiled. Served with your choice of rice or fries and soup or salad.",28.99 USD
66,Picked for you, Lamb Chops (5 pcs),"Very tender meat, marinated and charbroiled. Served with your choice of rice or fries and soup or salad.",44.99 USD
66,Picked for you,Shish Kabob,Your choice of lamb or beef. Served with your choice of rice or fries and soup or salad.,15.99 USD
66,Picked for you,Shawarma Plate,,17.49 USD
66,Meat Appetizers,Chicken Sauteed,"Tender pieces of chicken breast sauteed with cilantro, garlic mushroom, light lemon oregano sauce.",11.99 USD
66,Meat Appetizers,Chicken Tenders,Served with fries.,7.99 USD
66,Meat Appetizers,Hommous with Lamb,Tender lamb tips sauteed with special herbs.,11.99 USD
66,Meat Appetizers,Hommous with Chicken,"Tender tips of chicken breast sauteed with cilantro, fresh garlic, and a dash of lemon juice.",11.99 USD
66,Meat Appetizers,Hommous with Shawarma,Your choice of chicken or lamb.,11.99 USD
66,Meat Appetizers,Sauteed Lamb with Mushroom,,10.99 USD
66,Meat Appetizers,Hommous Topped with Salmon,"Sauteed salmon with lemon juice, spices, and cilantro.",11.99 USD
66,Meat Appetizers,Cheese Quesadilla,,6.99 USD
66,Meat Appetizers,Chicken Quesadilla,,8.99 USD
66,Meat Appetizers,Lamb Quesadilla,,8.99 USD
66,Meat Appetizers,Fried Kibba,,11.99 USD
66,Meat Appetizers,Shrimp Sauteed,"Sauteed with garlic sauce, mushroom e cilantro.",12.99 USD
66,Meat Appetizers,Lamb Combo,"2 pc kibble, 2 meat pie, 4 lamb grape leaves.",15.99 USD
66,Meat Appetizers,Meat Pie,,7.49 USD
66,Meat Appetizers,Cheese Sticks (6 Pc),,6.99 USD
66,Meat Appetizers,Meat Grape Leaves,,11.99 USD
66,Vegetarian Appetizers,Baba Ghannooj,"Chargrilled eggplant with tahini sauce, lemon juice, and a hint of fresh garlic sauce.",5.99 USD
66,Vegetarian Appetizers,Hommous,"Chickpeas pureed with tahini sauce, lemon juice, and a hint of fresh garlic sauce.",5.99 USD
66,Vegetarian Appetizers,Hommous with Veggies,A generous mix of fresh veggies with our hommous dip.,11.99 USD
66,Vegetarian Appetizers,Starter Combo,"Hommous, baba ghannooj and tabbouli.",10.99 USD
66,Vegetarian Appetizers,Vegetarian Maza,"Hommous, baba ghanooj, tabbouli, fattoush falafel, veggies, tahini sauce and mujaddara.",23.99 USD
66,Vegetarian Appetizers,Falafel Plate,"Served with onions, parsley, cilantro, spices, tahini sauce, tomato, and pickles.",7.99 USD
66,Vegetarian Appetizers,Vegetable Grape Leaves,,11.99 USD
66,Vegetarian Appetizers,Veggie Combo,"2 spinach pie, 2 veggie grape leaves, 2 falafel, and mujadara.",12.99 USD
66,Soups,Crushed Lentil,,3.99 USD
66,Soups,Lamb Vegetable,,4.99 USD
66,Soups,Chicken Vegetable,,4.99 USD
66,Salads,Dinner Salad,"Fresh lettuce with tomato, cucumber, and onion.",5.49 USD
66,Salads,Fattoosh,A large fresh salad mixed with toasted pita bread.,5.49 USD
66,Salads,Fattoosh Feta,A large fresh salad mixed with toasted pita bread and feta cheese.,6.49 USD
66,Salads,Fattoosh Tawook,A large fresh salad mixed with toasted pita bread and topped with chargrilled chicken.,12.99 USD
66,Salads,Shawarma Salad,A large salad with your choice of lamb or chicken.,12.99 USD
66,Salads,Greek Salad,"A salad mixed with feta cheese, olives, and beet.",6.99 USD
66,Salads,Rice Almond Salad,A fresh salad with rice pilaf topped with toasted slivered almonds.,9.99 USD
